mal_id,url,image_url,title,title_english,title_japanese,source,score,scored_by,rank,popularity,synopsis,genres,themes
23273,https://myanimelist.net/anime/23273/Shigatsu_wa_Kimi_no_Uso,https://cdn.myanimelist.net/images/anime/1405/143284.jpg,Shigatsu wa Kimi no Uso,Your Lie in April,四月は君の嘘,Manga,8.64,1437736,85.0,24,"Kousei Arima is a child prodigy known as the ""Human Metronome"" for playing the piano with precision and perfection. Guided by a strict mother and rigorous training, Kousei dominates every competition he enters, earning the admiration of his musical peers and praise from audiences. When his mother suddenly passes away, the subsequent trauma makes him unable to hear the sound of a piano, and he never takes the stage thereafter.

Nowadays, Kousei lives a quiet and unassuming life as a junior high school student alongside his friends Tsubaki Sawabe and Ryouta Watari. While struggling to get over his mother's death, he continues to cling to music. His monochrome life turns upside down the day he encounters the eccentric violinist Kaori Miyazono, who thrusts him back into the spotlight as her accompanist. Through a little lie, these two young musicians grow closer together as Kaori tries to fill Kousei's world with color.

[Written by MAL Rewrite]","Drama, Romance","Love Polygon, Music, Performing Arts, School"
35760,https://myanimelist.net/anime/35760/Shingeki_no_Kyojin_Season_3,https://cdn.myanimelist.net/images/anime/1173/92110.jpg,Shingeki no Kyojin Season 3,Attack on Titan Season 3,進撃の巨人 Season3,Manga,8.64,1755828,87.0,18,"Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well.

After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe.

Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: their fellow humans.

[Written by MAL Rewrite]","Action, Drama, Suspense","Gore, Military, Survival"
58567,https://myanimelist.net/anime/58567/Ore_dake_Level_Up_na_Ken_Season_2__Arise_from_the_Shadow,https://cdn.myanimelist.net/images/anime/1448/147351.jpg,Ore dake Level Up na Ken Season 2: Arise from the Shadow,Solo Leveling Season 2: Arise from the Shadow,俺だけレベルアップな件 Season 2 -Arise from the Shadow-,Web manga,8.63,429339,93.0,342,"Sung Jin-Woo, dubbed the weakest hunter of all mankind, grows stronger by the day with the supernatural powers he has gained. However, keeping his skills hidden becomes more difficult as dungeon-related incidents pile up around him.

When Jin-Woo and a few other low-ranked hunters are the only survivors of a dungeon that turns out to be a bigger challenge than initially expected, he draws attention once again, and hunter guilds take an increased interest in him. Meanwhile, a strange hunter who has been lost for ten years returns with a dire warning about an upcoming catastrophic event. As the calamity looms closer, Jin-Woo must continue leveling up to make sure nothing stops him from reaching his ultimate goal—saving the life of his mother.

[Written by MAL Rewrite]","Action, Adventure, Fantasy","Adult Cast, Urban Fantasy"
58125,https://myanimelist.net/anime/58125/Look_Back,https://cdn.myanimelist.net/images/anime/1716/142633.jpg,Look Back,,ルックバック,Manga,8.63,110613,90.0,1345,"Ayumu Fujino may only be in the fourth grade, but she already basks in high praise for her hand-drawn four-panel comics featured in the school's newspaper. However, when she is asked to share the page with Kyoumoto—a reclusive student she has never met—Fujino feels inadequate for the first time: her free-spirited drawings look embarrassingly amateurish next to Kyoumoto's breathtakingly detailed art.

For a year, Fujino shuts out the world, obsessively studying manga creation and drawing tirelessly to catch up to her faceless competition. But Kyoumoto's talent far exceeds hers, and Fujino quits it all. Another year passes, and on the day of their graduation, Fujino finally meets Kyoumoto. This unkempt, shy, and stuttering girl has actually been Fujino's biggest fan all along. Their encounter reignites Fujino's passion for art and sparks the beginning of a years-long friendship built on rivalry, admiration, and their shared love of manga.

[Written by MAL Rewrite]",Drama,Otaku Culture
34599,https://myanimelist.net/anime/34599/Made_in_Abyss,https://cdn.myanimelist.net/images/anime/6/86733.jpg,Made in Abyss,Made in Abyss,メイドインアビス,Web manga,8.63,815513,91.0,91,"The Abyss—a gaping chasm stretching down into the depths of the earth, filled with mysterious creatures and relics from a time long past. How did it come to be? What lies at the bottom? Countless brave individuals, known as Divers, have sought to solve these mysteries of the Abyss, fearlessly descending into its darkest realms. The best and bravest of the Divers, the White Whistles, are hailed as legends by those who remain on the surface.

Riko, daughter of the missing White Whistle Lyza the Annihilator, aspires to become like her mother and explore the furthest reaches of the Abyss. However, just a novice Red Whistle herself, she is only permitted to roam its most upper layer. Even so, Riko has a chance encounter with a mysterious robot with the appearance of an ordinary young boy. She comes to name him Reg, and he has no recollection of the events preceding his discovery. Certain that the technology to create Reg must come from deep within the Abyss, the two decide to venture forth into the chasm to recover his memories and see the bottom of the great pit with their own eyes. However, they know not of the harsh reality that is the true existence of the Abyss.

[Written by MAL Rewrite]","Adventure, Drama, Fantasy, Mystery, Sci-Fi",Gore
11665,https://myanimelist.net/anime/11665/Natsume_Yuujinchou_Shi,https://cdn.myanimelist.net/images/anime/3/37449.jpg,Natsume Yuujinchou Shi,Natsume's Book of Friends Season 4,夏目友人帳 肆,Manga,8.63,115796,92.0,1041,"Takashi Natsume, the timid youkai expert and master of the Book of Friends, continues his journey towards self-understanding and acceptance with the help of friends both new and old. His most important ally is still his gluttonous and sake-loving bodyguard, the arrogant but fiercely protective wolf spirit Madara—or Nyanko-sensei, as Madara is called when in his usual disguise of an unassuming, pudgy cat.

Natsume, while briefly separated from Nyanko-sensei, is ambushed and kidnapped by a strange group of masked, monkey-like youkai, who have spirited him away to their forest as they desperately search for the Book of Friends. Realizing that his ""servant"" has been taken out from right under his nose, Nyanko-sensei enlists the help of Natsume's youkai friends and mounts a rescue operation. However, the forest of the monkey spirits holds many dangerous enemies, including the Matoba Clan, Natsume's old nemesis.

Stretching from the formidable hideout of the Matoba to Natsume's own childhood home, Natsume Yuujinchou Shi is a sweeping but familiar return to a world of danger and friendship, where Natsume will finally confront the demons of his own past.

[Written by MAL Rewrite]","Slice of Life, Supernatural","Iyashikei, Mythology"
22135,https://myanimelist.net/anime/22135/Ping_Pong_the_Animation,https://cdn.myanimelist.net/images/anime/1586/146565.jpg,Ping Pong the Animation,Ping Pong the Animation,ピンポン THE ANIMATION,Manga,8.63,199043,94.0,601,"Despite being polar opposites, Makoto ""Smile"" Tsukimoto and Yutaka ""Peco"" Hoshino have been best friends since childhood. Although the overly confident Peco strives to be the best ping-pong player in the world, he often skips practice, earning the ire of his fellow teammates on the Katase High School ping-pong team. Meanwhile, Smile—in spite of his innate talent for the sport—cannot help but hold back his full strength when playing against others. Through their mutual love for ping-pong, the two have developed a bond that is seemingly unbreakable.

When Peco hears that an ex-national team player from China is coming to Japan, he drags Smile over to rival Tsujido High School to observe them. The subsequent trip leads to a clash between Peco and Kong Wenge, who overwhelmingly defeats the former in one game. Stunned by such a comprehensive loss, Peco finds himself questioning why he plays to begin with. Seeing his potential as a player, Katase's coach begins to train Smile to overcome his hesitation, but he is reluctant to play if it is not for enjoyment.

As the two struggle to find meaning in the sport, a plethora of stronger players—each with their own internal strifes—await them at the inter-high tournament, where only the very best can persevere. But when these young athletes let their unbridled ambition go unchecked, the hardships they face paint a somber reality as they pursue glory.

[Written by MAL Rewrite]","Award Winning, Drama, Sports",
40591,https://myanimelist.net/anime/40591/Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen,https://cdn.myanimelist.net/images/anime/1764/106659.jpg,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Kaguya-sama: Love is War?,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,Manga,8.62,933135,95.0,98,"After a slow but eventful summer vacation, Shuchiin Academy's second term is now starting in full force. As August transitions into September, Miyuki Shirogane's birthday looms ever closer, leaving Kaguya Shinomiya in a serious predicament as to how to celebrate it. Furthermore, the tenure of the school's 67th student council is coming to an end. Due to the council members being in different classes, the only time Kaguya and Miyuki have to be together will soon disappear, putting all of their cunning plans at risk.

A long and difficult election that will decide the fate of the new student council awaits, as multiple challengers fight for the coveted title of president.

[Written by MAL Rewrite]","Comedy, Romance",School
42310,https://myanimelist.net/anime/42310/Cyberpunk__Edgerunners,https://cdn.myanimelist.net/images/anime/1818/126435.jpg,Cyberpunk: Edgerunners,,サイバーパンク エッジランナーズ,Game,8.62,659874,97.0,193,"Dreams are doomed to die in Night City, a futuristic Californian metropolis. As a teenager living in the city's slums, David Martinez is trying to fulfill his mother's lifelong wish for him to reach the top of Arasaka, the world's leading security corporation. To this end, he attends the prestigious Arasaka Academy while his mother works tirelessly to keep their family afloat.

When an incident with a street gang leaves David's life in tatters, he stumbles upon Sandevistan cyberware—a prosthetic that grants its wearer superhuman speed. Fueled by rage, David implants the device in his back, using it to exact revenge on one of his tormentors. This gets him expelled from the academy, shattering his hopes of ever making his mother proud.

After witnessing David's newfound abilities, the beautiful data thief Lucyna ""Lucy"" Kushinada offers to team up with him, handing him a ticket to salvation. However, associating with Lucy introduces David to the world of Edgerunners—cyborg criminals who will break any law for money. Edgerunners often lose their lives, if the cyberware does not break their minds first; but in his fight for survival inside a corrupt system, David is ready to risk it all.

[Written by MAL Rewrite]","Action, Sci-Fi","Gore, Organized Crime"
45576,https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,https://cdn.myanimelist.net/images/anime/1028/117777.jpg,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Part 2,無職転生 ～異世界行ったら本気だす～ 第2クール,Light novel,8.62,674944,96.0,163,"After the mysterious mana calamity, Rudeus Greyrat and his fierce student Eris Boreas Greyrat are teleported to the Demon Continent. There, they team up with their newfound companion Ruijerd Supardia—the former leader of the Superd's Warrior group—to form ""Dead End,"" a successful adventurer party. Making a name for themselves, the trio journeys across the continent to make their way back home to Fittoa.

Following the advice he received from the faceless god Hitogami, Rudeus saves Kishirika Kishirisu, the Great Emperor of the Demon World, who rewards him by granting him a strange power. Now, as Rudeus masters the powerful ability that offers a number of new opportunities, it might prove to be more than what he bargained for when unexpected dangers threaten to hinder their travels.

[Written by MAL Rewrite]","Adventure, Drama, Fantasy, Ecchi","Isekai, Reincarnation"
1535,https://myanimelist.net/anime/1535/Death_Note,https://cdn.myanimelist.net/images/anime/1079/138100.jpg,Death Note,Death Note,デスノート,Manga,8.62,2929362,98.0,2,"Brutal murders, petty thefts, and senseless violence pollute the human world. In contrast, the realm of death gods is a humdrum, unchanging gambling den. The ingenious 17-year-old Japanese student Light Yagami and sadistic god of death Ryuk share one belief: their worlds are rotten.

For his own amusement, Ryuk drops his Death Note into the human world. Light stumbles upon it, deeming the first of its rules ridiculous: the human whose name is written in this note shall die. However, the temptation is too great, and Light experiments by writing a felon's name, which disturbingly enacts his first murder.

Aware of the terrifying godlike power that has fallen into his hands, Light—under the alias Kira—follows his wicked sense of justice with the ultimate goal of cleansing the world of all evil-doers. The meticulous mastermind detective L is already on his trail, but as Light's brilliance rivals L's, the grand chase for Kira turns into an intense battle of wits that can only end when one of them is dead.

[Written by MAL Rewrite]","Supernatural, Suspense",Psychological
